pred,actual
1.4688075028178105,1.2763627511636035
1.845841196421163,2.4181135179775883
3.2435103050512355,1.2933828223807664
1.2510827169664447,1.421271425856654
1.7614356520912393,2.0742664077777646
2.9149661216077076,1.9401254621091633
2.203309914622672,1.0803554152735535
1.0824096341825165,1.8224718995393807
2.5828206663965423,1.6041257443732075
2.023434992321539,3.2273459468237733
4.02137156315708,3.6536649416853346
4.157435375974641,3.584356951110389
3.6002399853366,6.860737583664735
8.175993780354439,7.5260615306382
7.782305367684779,6.9859562139235685
6.271816196134995,6.364961575158889
6.1507518356148685,5.064692648829495
4.706179303412563,4.2297418775352575
4.008742857608135,4.193941551861085
4.4565297041809036,4.192776545086071
4.401247494968747,3.809618539035742
3.8058428552545776,3.882334959078469
4.111589837260423,3.015448123100445
2.977334184893814,2.920078482508609
3.1112476362203765,2.7250508917449023
3.0470256032228926,2.4373574290305178
2.612466362575019,1.3502901500877798
1.323466045643892,2.2188578062322306
2.944740445625002,2.514602749330615
3.0844092035418447,2.7002826339835035
2.9283211945736536,3.196269939755138
3.6744404394043375,3.499342055839225
3.8743861765649026,2.3932278489668093
2.1945983259955817,4.240778179392407
5.142055779822307,5.082304560156289
5.701220782572654,4.743679342727907
4.450570359202098,5.0336778098336294
5.222773440866087,4.92442049930679
5.084699811723723,4.249366508604952
4.035301087472478,3.9168445231187543
3.972656012673349,2.478643464697202
2.272264474621473,3.1498936309049435
3.6501762585142736,2.4468206163742203
2.63634801110894,2.527055217467055
2.7164071801145817,4.944531003890923
6.160188807573394,5.706957452730297
6.072042535588381,6.029875718013681
5.873831825343797,7.478934328624782
7.995335369293917,7.1175637587204434
6.8925766460045175,8.701185010285416
8.909997431219125,6.667903303808621
5.905248870080938,8.303449629161722
8.515234959136771,11.781336839775763
13.01649967128985,21.049719796569896
23.38703177089068,21.309014951832967
19.857278290142954,26.5717197890331
25.99022456376758,29.60411023041742
29.363955110667497,25.596195122436846
21.646174391463113,16.126634958382855
10.906830247566177,10.14526168455701
7.74299502935302,6.7830729700948424
6.00300467296594,4.642086177521061
3.9577141284287687,1.796864801620622
1.0747708277807728,1.4966799962741977
1.8980691743064568,1.6977040386310258
2.414180688419602,1.238609587755699
1.3868354467271606,0.8262455995344311
1.096300919046561,0.6080614490742154
1.1037036867658871,0.7269941969215731
1.275181569706933,0.8255254312340504
1.3481905500368985,0.887315702130515
1.3741412070997283,0.8886116030294601
1.358448210807543,0.8662351618899521
1.3283659234189376,0.7000398840815836
1.1181483135866337,0.9538192893686644
1.5244711589101616,0.9612221273272188
1.4494238523044638,1.1638386465613433
1.6539692124874295,1.4507173313027495
2.004525879736132,1.9709747929116208
2.5446536430312374,2.97616244467139
3.660225177507358,5.781649501807593
6.968882051594961,9.333860026009978
10.497618958900881,16.01887207705619
17.747922601466982,19.7016084823002
19.8844568095326,17.84335291226917
15.412555959741486,16.76503031821127
15.185333943360307,9.64899410531039
6.662937953616677,14.756644851726474
15.832868445206426,9.8209552785805
8.495896754799274,6.682092781828865
4.1770031178192,5.811383764139666
6.168847216307706,3.977384692647473
3.6845179636376715,2.0372681856233767
1.3410644875361823,0.8033695392936624
0.9745105891637369,0.8534907973963468
1.498466216135447,0.8265523438864825
1.3175362312878809,1.2023887645176798
1.755325649949449,1.0182339132879443
1.4452157921074589,0.7350033860191202
1.0589126231904729,0.5096246996894951
0.95214351310109,0.53398517762547
1.0749124767982607,0.4380360706093232
0.9217485864358634,0.5676313136750217
1.1075612251682205,0.4106969667006909
0.8829530533906373,0.4614695960756629
0.9672082801731019,0.2982237459287181
0.7808873814745017,0.7416617586109105
1.3886167378759504,1.1500971757698504
1.7964719795218853,0.8851807716253618
1.1998030511462527,0.550153724356211
0.8690535857814226,0.304838644065352
0.7694530201369876,0.3428173402367985
0.88722161405384,1.051846589119747
1.798827713972618,1.0857064643664536
1.5583526514832853,0.8506769305788591
1.1365408658435188,1.5124974858751854
2.210039941664943,0.976918541835223
1.268786610970058,0.5289679556780535
0.7133146245489081,0.6322955512733434
1.2396784676985035,1.1080934274850611
1.7828157585748983,0.5964299640408691
0.8347471895545482,0.5169170970115712
0.910417300869212,0.6476274720414497
1.2676842371193784,1.1660171437391764
1.7929971218349623,1.0999960145071963
1.4951688023552965,0.8043065923054704
1.0945291191666353,1.2956770730070606
1.9325987388622372,1.4526097113895118
1.9669091751534955,2.715915263443778
3.4398278839982015,2.5344850124626066
2.8125666757651087,4.52388182408465
5.309250333899129,5.7300126330987
6.379425272654973,8.479438441337907
9.157603177032613,12.057224831082976
12.981324772227302,16.341131091730208
17.019631184351816,15.908782308406526
14.636196534913324,8.785658432042624
5.205105473490864,4.460066080752718
2.812747804842593,4.59823649304048
5.469184637027053,5.268577040984088
5.7217907756795885,6.346722153051783
6.514218565716316,5.3524635352037135
5.027524995832657,4.69012761480917
4.409817516910209,3.72312161785846
3.64281892441682,2.9675885805107014
2.9246623384342376,2.1315404097263326
2.169295923653716,1.4542886072691563
1.6081566062454362,1.6079926340513755
2.102559611574114,1.7846243380569944
2.2802772692706657,1.6753354537066154
1.9663133455190378,0.942976605873497
1.0741934483290647,1.8141589903509596
2.5497704697110084,2.7074225625495063
3.471143196380462,2.2724769094495514
2.298129438315966,1.5880263825469287
1.609969839311474,2.8094721975650954
3.684605369859888,2.5800337619987883
2.867848301127262,2.571113590195324
2.657077016230637,4.2849344978165975
5.234835406637883,4.2467757975467935
4.430205551380389,3.2808493754494226
2.8698703062689797,3.2622853038916153
3.5577858146972146,2.1834600653690184
2.1932357887329683,1.5076801291630193
1.5056821754728125,0.9640571670900602
1.2945569389419793,1.0613022291850724
1.5607883879499678,1.102558768462661
1.5643236223936352,0.7542478516039637
1.0427993939977407,1.187495432709878
1.7766303427562988,1.069004382618529
1.508584894648286,0.6857530159510672
0.9113462269798873,0.7027384598655246
1.1915930965046613,0.482296501476343
0.9202821205174194,0.4237995393206811
0.8442106681347026,0.4812772395559939
1.0099742461887056,0.5257590945111601
1.0213944244830584,0.4885750425825349
0.9340935062035429,0.3530079398907648
0.7828507091681303,0.3523912588779851
0.8411778329858679,0.4428651800938458
0.9697590726226935,0.3809804706021744
0.8324130759829202,0.8401096958520056
1.4563245344384335,1.2918831135542077
1.9043510495950415,1.8369040967467705
